"","Date","Time","Day","Station","Code","Min Delay","Min Gap","Bound","Line","Vehicle","OID_","line","line_1","POINT_X","POINT_Y","CODE.DESCRIPTION"
"16727",2024-09-05,"11:47","Thursday","Kennedy","SUAP",0,0,NA,"BD",0,30,"Bloor-Danforth",2,-79.264538997,43.732246741,"Assault / Patron Involved"
"16728",2024-09-05,"12:16","Thursday","Keele","MUIRS",0,0,NA,"BD",0,7,"Bloor-Danforth",2,-79.460276072,43.655377717,"Injured or ill Customer (In Station) - Medical Aid Refused"
"16729",2024-09-05,"12:16","Thursday","Victoria Park","PUSSW",5,9,"E","BD",5244,28,"Bloor-Danforth",2,-79.28985976,43.69445053,"Track Switch Failure - Signal Related Problem"
"16730",2024-09-05,"12:39","Thursday","Highway 407","TUCC",17,22,"S","YU",5571,71,"Yonge-University",0,-79.523119077,43.78351988,"Transit Control Related Problems"
"16731",2024-09-05,"13:20","Thursday","Yorkdale","PUOPO",0,0,"N","YU",5606,38,"Yonge-University",1,-79.447865439,43.725026597,"OPTO (COMMS) Train Door Monitoring"
"16732",2024-09-05,"14:02","Thursday","Bloor","PUMST",0,0,"S","YU",0,17,"Bloor-Danforth",2,-79.3832,43.67,"Station Stairway Incident "
"16733",2024-09-05,"14:02","Thursday","King","MUIRS",0,0,NA,"YU",0,50,"Yonge-University",1,-79.378120778,43.649110941,"Injured or ill Customer (In Station) - Medical Aid Refused"
"16734",2024-09-05,"14:20","Thursday","York Mills","SUO",0,0,NA,"YU",0,61,"Yonge-University",1,-79.406415409,43.744225634,"Passenger Other"
"16735",2024-09-05,"14:30","Thursday","Kennedy","SUG",0,0,NA,"BD",0,30,"Bloor-Danforth",2,-79.264538997,43.732246741,"Graffiti / Scratchiti"
"16736",2024-09-05,"14:58","Thursday","St George","EUNT",4,8,"E","BD",5063,15,"Yonge-University",1,-79.397849346,43.668584618,"Equipment - No Trouble Found"
"16737",2024-09-05,"15:23","Thursday","Yorkdale","MUO",0,0,NA,"YU",0,38,"Yonge-University",1,-79.447865439,43.725026597,"Miscellaneous Other"
"16738",2024-09-05,"15:26","Thursday","Coxwell","SUO",0,0,"E","BD",5122,25,"Bloor-Danforth",2,-79.324124363,43.684123636,"Passenger Other"
"16739",2024-09-05,"15:31","Thursday","Queen","SUAP",0,0,NA,"YU",0,51,"Yonge-University",1,-79.379455679,43.652393313,"Assault / Patron Involved"
"16740",2024-09-05,"15:42","Thursday","Kipling","EUSC",0,0,"E","BD",5085,0,"Bloor-Danforth",2,-79.536179398,43.637142249,"Speed Control Equipment  "
"16741",2024-09-05,"15:45","Thursday","Yonge","PUMEL",0,0,NA,"BD",0,17,"Yonge-University",1,-79.38594519,43.670985406,"Escalator/Elevator Incident"
"16742",2024-09-05,"15:46","Thursday","Bathurst","MUIRS",0,0,NA,"BD",0,13,"Bloor-Danforth",2,-79.411490357,43.665725238,"Injured or ill Customer (In Station) - Medical Aid Refused"
"16743",2024-09-05,"16:01","Thursday","Dundas","MUIR",5,9,"S","YU",6066,52,"Yonge-University",1,-79.381123655,43.656277584,"Injured or ill Customer (On Train) - Medical Aid Refused"
"16744",2024-09-05,"16:14","Thursday","Finch","PUOPO",0,0,"S","YU",5956,64,"Yonge-University",1,-79.415772005,43.780682365,"OPTO (COMMS) Train Door Monitoring"
"16745",2024-09-05,"16:21","Thursday","Rosedale","MUPAA",0,0,"N","YU",5831,55,"Yonge-University",1,-79.388772396,43.677128586,"Passenger Assistance Alarm Activated - No Trouble Found"
"16746",2024-09-05,"16:53","Thursday","Coxwell","TUNIP",3,6,"E","BD",5252,25,"Bloor-Danforth",2,-79.324124363,43.684123636,"Operator Not In Position"
"16747",2024-09-05,"17:00","Thursday","Davisville","TUNIP",2,4,"S","YU",5976,58,"Yonge-University",1,-79.397541379,43.698088363,"Operator Not In Position"
"16748",2024-09-05,"17:08","Thursday","Davisville","EUYRD",2,4,"S","YU",6016,58,"Yonge-University",1,-79.397541379,43.698088363,"Yard/Carhouse Related Problems"
"16749",2024-09-05,"17:12","Thursday","Dupont","MUPAA",6,9,"S","YU",5666,43,"Yonge-University",1,-79.40731305,43.674800945,"Passenger Assistance Alarm Activated - No Trouble Found"
"16750",2024-09-05,"17:26","Thursday","St Andrew","MUWR",0,0,NA,"YU",0,48,"Yonge-University",1,-79.384995002,43.647601241,"Work Refusal"
"16751",2024-09-05,"17:32","Thursday","Union","TUO",7,10,"N","YU",5666,49,"Yonge-University",1,-79.380694393,43.64566489,"Transportation Department - Other"
"16752",2024-09-05,"17:32","Thursday","Bloor","MUPAA",0,0,"N","YU",5776,17,"Bloor-Danforth",2,-79.3832,43.67,"Passenger Assistance Alarm Activated - No Trouble Found"
"16753",2024-09-05,"17:34","Thursday","Bay","SUO",17,20,"E","BD",5002,16,"Bloor-Danforth",2,-79.390213766,43.670138305,"Passenger Other"
"16754",2024-09-05,"17:46","Thursday","Dundas","PUOPO",6,9,"N","YU",5666,52,"Yonge-University",1,-79.381123655,43.656277584,"OPTO (COMMS) Train Door Monitoring"
"16755",2024-09-05,"18:13","Thursday","Dufferin","MUO",0,0,NA,"BD",0,10,"Bloor-Danforth",2,-79.435516833,43.660191777,"Miscellaneous Other"
"16756",2024-09-05,"18:30","Thursday","Keele","MUTO",4,7,"W","BD",5318,7,"Bloor-Danforth",2,-79.460276072,43.655377717,"Misc. Transportation Other - Employee Non-Chargeable"
"16757",2024-09-05,"18:37","Thursday","Ossington","MUPAA",3,6,"W","BD",5074,11,"Bloor-Danforth",2,-79.425870865,43.662438965,"Passenger Assistance Alarm Activated - No Trouble Found"
"16758",2024-09-05,"18:56","Thursday","Coxwell","SUO",0,0,NA,"BD",0,25,"Bloor-Danforth",2,-79.324124363,43.684123636,"Passenger Other"
"16759",2024-09-05,"19:30","Thursday","Dundas","SUO",0,0,NA,"YU",0,52,"Yonge-University",1,-79.381123655,43.656277584,"Passenger Other"
"16760",2024-09-05,"19:52","Thursday","Woodbine","SUAE",0,0,"W","BD",5102,26,"Bloor-Danforth",2,-79.313208456,43.686505466,"Assault / Employee Involved"
"16761",2024-09-05,"19:59","Thursday","St George","SUDP",5,7,"N","YU",5946,15,"Yonge-University",1,-79.397849346,43.668584618,"Disorderly Patron"
"16762",2024-09-05,"21:46","Thursday","Runnymede","SUO",0,0,NA,"BD",0,5,"Bloor-Danforth",2,-79.476740393,43.651750604,"Passenger Other"
"16763",2024-09-05,"22:02","Thursday","Union","MUIS",0,0,NA,"YU",0,49,"Yonge-University",1,-79.380694393,43.64566489,"Injured or ill Customer (In Station) - Transported"
"16764",2024-09-05,"22:19","Thursday","Victoria Park","SUO",0,0,NA,"BD",0,28,"Bloor-Danforth",2,-79.28985976,43.69445053,"Passenger Other"
"16765",2024-09-05,"22:23","Thursday","Wellesley","SUDP",0,0,NA,"YU",0,54,"Yonge-University",1,-79.383695522,43.665093566,"Disorderly Patron"
"16766",2024-09-05,"22:31","Thursday","Dundas","MUIRS",0,0,"N","YU",5606,52,"Yonge-University",1,-79.381123655,43.656277584,"Injured or ill Customer (In Station) - Medical Aid Refused"
"16767",2024-09-05,"00:50","Thursday","Woodbine","MUIRS",0,0,NA,"BD",0,26,"Bloor-Danforth",2,-79.313208456,43.686505466,"Injured or ill Customer (In Station) - Medical Aid Refused"
"16768",2024-09-05,"00:54","Thursday","Kipling","MUIS",0,0,NA,"BD",0,0,"Bloor-Danforth",2,-79.536179398,43.637142249,"Injured or ill Customer (In Station) - Transported"
"16769",2024-09-05,"01:05","Thursday","Warden","MUIS",0,0,NA,"BD",0,29,"Bloor-Danforth",2,-79.278911529,43.712536504,"Injured or ill Customer (In Station) - Transported"
"16770",2024-09-05,"01:38","Thursday","Bathurst","MUIS",0,0,"W","BD",5074,13,"Bloor-Danforth",2,-79.411490357,43.665725238,"Injured or ill Customer (In Station) - Transported"
"16771",2024-09-05,"01:43","Thursday","Vaughan Met. Centre","TUO",0,0,NA,"YU",0,70,"Yonge-University",0,-79.526543035,43.793593306,"Transportation Department - Other"
"16772",2024-09-05,"12:53","Thursday","Sheppard","TUSC",0,0,"E","SHP",6156,62,"Yonge-University",1,-79.411104746,43.761474916,"Operator Overspeeding"
"16773",2024-09-05,"14:11","Thursday","Bessarion","MUSC",3,10,"E","SHP",6181,68,"Sheppard",4,-79.376851072,43.769153336,"Miscellaneous Speed Control"
"16774",2024-09-06,"02:11","Friday","Kennedy","MUIS",0,0,NA,"BD",0,30,"Bloor-Danforth",2,-79.264538997,43.732246741,"Injured or ill Customer (In Station) - Transported"
"16775",2024-09-06,"03:44","Friday","Museum","SUG",0,0,NA,"YU",0,44,"Yonge-University",1,-79.393731641,43.667212514,"Graffiti / Scratchiti"
"16776",2024-09-06,"05:25","Friday","Main","MUSC",0,0,"E","BD",5032,27,"Bloor-Danforth",2,-79.302409246,43.688875715,"Miscellaneous Speed Control"
"16777",2024-09-06,"06:01","Friday","Union","PUTR",11,0,"N","YU",5826,49,"Yonge-University",1,-79.380694393,43.64566489,"Rail Related Problem"
"16778",2024-09-06,"06:02","Friday","Union","PUTR",4,0,"N","YU",6101,49,"Yonge-University",1,-79.380694393,43.64566489,"Rail Related Problem"
"16779",2024-09-06,"06:10","Friday","Victoria Park","EUSC",3,7,"W","BD",5242,28,"Bloor-Danforth",2,-79.28985976,43.69445053,"Speed Control Equipment  "
"16780",2024-09-06,"07:11","Friday","Broadview","MUD",4,7,"W","BD",5074,20,"Bloor-Danforth",2,-79.358879712,43.676784225,"Door Problems - Passenger Related"
"16781",2024-09-06,"07:28","Friday","Bloor","SUO",0,0,"N","YU",5836,17,"Bloor-Danforth",2,-79.3832,43.67,"Passenger Other"
"16782",2024-09-06,"08:20","Friday","Glencairn","PUMO",0,0,NA,"YU",0,40,"Yonge-University",1,-79.441396375,43.70949463,"Station Other"
"16783",2024-09-06,"08:42","Friday","Warden","EUSC",0,0,"W","BD",5306,29,"Bloor-Danforth",2,-79.278911529,43.712536504,"Speed Control Equipment  "
"16784",2024-09-06,"08:56","Friday","Main","PUSTC",5,8,"E","BD",5228,27,"Bloor-Danforth",2,-79.302409246,43.688875715,"Signals - Track Circuit Problems"
"16785",2024-09-06,"08:58","Friday","Finch","PUMST",0,0,NA,"YU",0,64,"Yonge-University",1,-79.415772005,43.780682365,"Station Stairway Incident "
"16786",2024-09-06,"09:01","Friday","College","MUIR",0,0,"S","YU",6001,53,"Yonge-University",1,-79.383313131,43.661307158,"Injured or ill Customer (On Train) - Medical Aid Refused"
"16787",2024-09-06,"09:08","Friday","Spadina","SUO",0,0,"S","YU",5851,14,"Bloor-Danforth",2,-79.404053464,43.667271999,"Passenger Other"
"16788",2024-09-06,"09:20","Friday","Sherbourne","MUO",0,0,NA,"BD",0,18,"Bloor-Danforth",2,-79.377134499,43.672095117,"Miscellaneous Other"
"16789",2024-09-06,"10:23","Friday","Jane","EUSC",0,0,"E","BD",5276,4,"Bloor-Danforth",2,-79.484647899,43.649751849,"Speed Control Equipment  "
"16790",2024-09-06,"10:28","Friday","Pape","PUMEL",0,0,NA,"BD",0,22,"Bloor-Danforth",2,-79.345169803,43.679744803,"Escalator/Elevator Incident"
"16791",2024-09-06,"10:33","Friday","Islington","EUSC",0,0,"E","BD",5023,1,"Bloor-Danforth",2,-79.523970386,43.645471587,"Speed Control Equipment  "
"16792",2024-09-06,"11:04","Friday","Spadina","MUIRS",0,0,NA,"YU",0,14,"Bloor-Danforth",2,-79.404053464,43.667271999,"Injured or ill Customer (In Station) - Medical Aid Refused"
"16793",2024-09-06,"11:43","Friday","Victoria Park","MUPAA",0,0,"E","BD",5301,28,"Bloor-Danforth",2,-79.28985976,43.69445053,"Passenger Assistance Alarm Activated - No Trouble Found"
"16794",2024-09-06,"12:37","Friday","Warden","PUSNT",5,9,"W","BD",5102,29,"Bloor-Danforth",2,-79.278911529,43.712536504,"Signal Problem - No Trouble"
"16795",2024-09-06,"13:31","Friday","King","SUDP",0,0,NA,"YU",0,50,"Yonge-University",1,-79.378120778,43.649110941,"Disorderly Patron"
"16796",2024-09-06,"14:37","Friday","Yonge","MUPAA",3,7,"W","BD",5074,17,"Yonge-University",1,-79.38594519,43.670985406,"Passenger Assistance Alarm Activated - No Trouble Found"
"16797",2024-09-06,"14:38","Friday","Main","SUO",0,0,NA,"BD",0,27,"Bloor-Danforth",2,-79.302409246,43.688875715,"Passenger Other"
"16798",2024-09-06,"14:55","Friday","Jane","EUSC",0,0,"E","BD",5290,4,"Bloor-Danforth",2,-79.484647899,43.649751849,"Speed Control Equipment  "
"16799",2024-09-06,"15:25","Friday","Wellesley","MUPAA",4,8,"N","YU",5936,54,"Yonge-University",1,-79.383695522,43.665093566,"Passenger Assistance Alarm Activated - No Trouble Found"
"16800",2024-09-06,"15:37","Friday","Rosedale","MUI",17,21,"N","YU",5931,55,"Yonge-University",1,-79.388772396,43.677128586,"Injured or ill Customer (On Train) - Transported"
"16801",2024-09-06,"15:49","Friday","Osgoode","SUDP",13,17,"S","YU",5541,47,"Yonge-University",1,-79.386829953,43.650814436,"Disorderly Patron"
"16802",2024-09-06,"16:14","Friday","Bathurst","SUO",0,0,NA,"BD",0,13,"Bloor-Danforth",2,-79.411490357,43.665725238,"Passenger Other"
"16803",2024-09-06,"16:30","Friday","Bloor","MUIRS",0,0,"N","YU",0,17,"Bloor-Danforth",2,-79.3832,43.67,"Injured or ill Customer (In Station) - Medical Aid Refused"
"16804",2024-09-06,"16:35","Friday","Islington","SUDP",0,0,"W","BD",5171,1,"Bloor-Danforth",2,-79.523970386,43.645471587,"Disorderly Patron"
"16805",2024-09-06,"16:43","Friday","Davisville","TUNIP",3,5,"S","YU",6066,58,"Yonge-University",1,-79.397541379,43.698088363,"Operator Not In Position"
"16806",2024-09-06,"16:56","Friday","Ossington","MUPAA",0,0,"W","BD",5127,11,"Bloor-Danforth",2,-79.425870865,43.662438965,"Passenger Assistance Alarm Activated - No Trouble Found"
"16807",2024-09-06,"17:10","Friday","Sherbourne","SUDP",0,0,NA,"BD",0,18,"Bloor-Danforth",2,-79.377134499,43.672095117,"Disorderly Patron"
"16808",2024-09-06,"17:35","Friday","College","SUO",0,0,NA,"YU",0,53,"Yonge-University",1,-79.383313131,43.661307158,"Passenger Other"
"16809",2024-09-06,"18:14","Friday","St Clair West","MUNCA",0,0,NA,"YU",0,42,"Yonge-University",1,-79.415524426,43.68370091,NA
"16810",2024-09-06,"18:22","Friday","Jane","EUSC",0,0,"E","BD",5202,4,"Bloor-Danforth",2,-79.484647899,43.649751849,"Speed Control Equipment  "
"16811",2024-09-06,"18:26","Friday","Summerhill","MUPAA",0,0,"N","YU",5776,56,"Yonge-University",1,-79.390913388,43.68210859,"Passenger Assistance Alarm Activated - No Trouble Found"
"16812",2024-09-06,"18:30","Friday","Museum","SUDP",0,0,NA,"YU",0,44,"Yonge-University",1,-79.393731641,43.667212514,"Disorderly Patron"
"16813",2024-09-06,"19:51","Friday","Keele","MUSC",0,0,"W","BD",5190,7,"Bloor-Danforth",2,-79.460276072,43.655377717,"Miscellaneous Speed Control"
"16814",2024-09-06,"20:24","Friday","Kipling","TUMVS",0,0,"W","BD",5074,0,"Bloor-Danforth",2,-79.536179398,43.637142249,"Operator Violated Signal"
"16815",2024-09-06,"20:46","Friday","Jane","SUG",6,12,"E","BD",5172,4,"Bloor-Danforth",2,-79.484647899,43.649751849,"Graffiti / Scratchiti"
"16816",2024-09-06,"20:54","Friday","Kipling","MUO",5,10,"E","BD",5223,0,"Bloor-Danforth",2,-79.536179398,43.637142249,"Miscellaneous Other"
"16817",2024-09-06,"21:04","Friday","Bloor","SUDP",0,0,"N","YU",0,17,"Bloor-Danforth",2,-79.3832,43.67,"Disorderly Patron"
"16818",2024-09-06,"21:43","Friday","Queen","MUPAA",0,0,"N","YU",5571,51,"Yonge-University",1,-79.379455679,43.652393313,"Passenger Assistance Alarm Activated - No Trouble Found"
"16819",2024-09-06,"22:02","Friday","Union","MUIE",0,0,NA,"YU",0,49,"Yonge-University",1,-79.380694393,43.64566489,"Injured Employee"
"16820",2024-09-06,"22:16","Friday","High Park","SUDP",0,0,"W","BD",5127,6,"Bloor-Danforth",2,-79.466011721,43.654103444,"Disorderly Patron"
"16821",2024-09-06,"22:51","Friday","High Park","MUGD",0,0,NA,"BD",0,6,"Bloor-Danforth",2,-79.466011721,43.654103444,"Miscellaneous General Delays"
"16822",2024-09-06,"23:13","Friday","Finch West","MUIS",8,16,"N","YU",5771,74,"Yonge-University",0,-79.490993428,43.7634986,"Injured or ill Customer (In Station) - Transported"
"16823",2024-09-06,"23:24","Friday","Dundas","MUIS",0,0,NA,"YU",0,52,"Yonge-University",1,-79.381123655,43.656277584,"Injured or ill Customer (In Station) - Transported"
"16824",2024-09-06,"23:55","Friday","College","MUIR",4,10,"N","YU",6081,53,"Yonge-University",1,-79.383313131,43.661307158,"Injured or ill Customer (On Train) - Medical Aid Refused"
"16825",2024-09-06,"00:00","Friday","Kipling","MUSC",0,0,"W","BD",5074,0,"Bloor-Danforth",2,-79.536179398,43.637142249,"Miscellaneous Speed Control"
"16826",2024-09-06,"00:16","Friday","Kennedy","MUSAN",6,12,NA,"BD",5093,30,"Bloor-Danforth",2,-79.264538997,43.732246741,"Unsanitary Vehicle"
"16827",2024-09-06,"00:25","Friday","Warden","MUSC",0,0,"E","BD",5106,29,"Bloor-Danforth",2,-79.278911529,43.712536504,"Miscellaneous Speed Control"
"16828",2024-09-06,"00:27","Friday","Keele","SUO",0,0,NA,"BD",0,7,"Bloor-Danforth",2,-79.460276072,43.655377717,"Passenger Other"
"16829",2024-09-06,"01:01","Friday","St Patrick","MUPAA",0,0,"S","YU",5581,46,"Yonge-University",1,-79.388514008,43.654744649,"Passenger Assistance Alarm Activated - No Trouble Found"
"16830",2024-09-06,"02:34","Friday","Sheppard","PUCSC",0,0,"W","SHP",6186,62,"Yonge-University",1,-79.411104746,43.761474916,"Signal Control Problem - Signals"
"16831",2024-09-06,"03:03","Friday","Bayview","SUO",0,0,NA,"SHP",0,66,"Sheppard",4,-79.388257361,43.766544641,"Passenger Other"
"16832",2024-09-06,"20:20","Friday","Leslie","EUDO",3,10,"W","SHP",6171,67,"Sheppard",4,-79.364339368,43.771598608,"Door Problems - Faulty Equipment"
"16833",2024-09-07,"02:14","Saturday","Vaughan Met. Centre","MUIRS",0,0,NA,"YU",0,70,"Yonge-University",0,-79.526543035,43.793593306,"Injured or ill Customer (In Station) - Medical Aid Refused"
"16834",2024-09-07,"02:24","Saturday","Kipling","SUO",0,0,NA,"BD",5123,0,"Bloor-Danforth",2,-79.536179398,43.637142249,"Passenger Other"
"16835",2024-09-07,"02:35","Saturday","Eglinton","MUIS",0,0,NA,"YU",0,59,"Yonge-University",1,-79.398622359,43.706765596,"Injured or ill Customer (In Station) - Transported"
"16836",2024-09-07,"05:38","Saturday","Wellesley","SUDP",0,0,NA,"YU",0,54,"Yonge-University",1,-79.383695522,43.665093566,"Disorderly Patron"
"16837",2024-09-07,"05:50","Saturday","Museum","PUSSW",21,0,"N","YU",5451,44,"Yonge-University",1,-79.393731641,43.667212514,"Track Switch Failure - Signal Related Problem"
"16838",2024-09-07,"05:53","Saturday","Keele","SUG",5,10,"W","BD",5102,7,"Bloor-Danforth",2,-79.460276072,43.655377717,"Graffiti / Scratchiti"
"16839",2024-09-07,"05:57","Saturday","St Patrick","PUTO",8,0,"S","YU",5616,46,"Yonge-University",1,-79.388514008,43.654744649,"T&S Other"
"16840",2024-09-07,"05:59","Saturday","St Clair West","PUTO",5,0,"S","YU",6123,42,"Yonge-University",1,-79.415524426,43.68370091,"T&S Other"
"16841",2024-09-07,"06:08","Saturday","Highway 407","MUIRS",0,0,NA,"YU",0,71,"Yonge-University",0,-79.523119077,43.78351988,"Injured or ill Customer (In Station) - Medical Aid Refused"
"16842",2024-09-07,"06:34","Saturday","Highway 407","PUOPO",7,13,"S","YU",5956,71,"Yonge-University",0,-79.523119077,43.78351988,"OPTO (COMMS) Train Door Monitoring"
"16843",2024-09-07,"06:52","Saturday","Broadview","SUPOL",0,0,"W","BD",5181,20,"Bloor-Danforth",2,-79.358879712,43.676784225,"Held By Polce - Non-TTC Related"
"16844",2024-09-07,"07:05","Saturday","Osgoode","PUTO",3,9,"N","YU",5851,47,"Yonge-University",1,-79.386829953,43.650814436,"T&S Other"
"16845",2024-09-07,"08:03","Saturday","Wellesley","MUIS",0,0,NA,"YU",0,54,"Yonge-University",1,-79.383695522,43.665093566,"Injured or ill Customer (In Station) - Transported"
"16846",2024-09-07,"08:29","Saturday","North York Centre","MUPAA",4,10,"N","YU",6121,63,"Yonge-University",1,-79.412735717,43.767837366,"Passenger Assistance Alarm Activated - No Trouble Found"
"16847",2024-09-07,"08:52","Saturday","Kennedy","SUUT",10,15,"W","BD",5252,30,"Bloor-Danforth",2,-79.264538997,43.732246741,"Unauthorized at Track Level"
"16848",2024-09-07,"08:57","Saturday","Donlands","MUI",3,8,"E","BD",5024,23,"Bloor-Danforth",2,-79.337800388,43.681180597,"Injured or ill Customer (On Train) - Transported"
"16849",2024-09-07,"08:59","Saturday","Dupont","PUSAC",3,9,"S","YU",5691,43,"Yonge-University",1,-79.40731305,43.674800945,"Signals Axle Counter Block Failure"
"16850",2024-09-07,"08:59","Saturday","Queen","MUNCA",0,0,NA,"YU",0,51,"Yonge-University",1,-79.379455679,43.652393313,NA
"16851",2024-09-07,"09:00","Saturday","Union","MUNCA",0,0,NA,"YU",0,49,"Yonge-University",1,-79.380694393,43.64566489,NA
"16852",2024-09-07,"09:00","Saturday","King","TUNCA",0,0,NA,"YU",0,50,"Yonge-University",1,-79.378120778,43.649110941,NA
"16853",2024-09-07,"09:20","Saturday","Spadina","MUPAA",0,0,"E","BD",5311,14,"Bloor-Danforth",2,-79.404053464,43.667271999,"Passenger Assistance Alarm Activated - No Trouble Found"
"16854",2024-09-07,"10:05","Saturday","St Clair West","TUNCA",0,0,NA,"YU",0,42,"Yonge-University",1,-79.415524426,43.68370091,NA
"16855",2024-09-07,"10:27","Saturday","St Patrick","PUOPO",3,9,"S","YU",5956,46,"Yonge-University",1,-79.388514008,43.654744649,"OPTO (COMMS) Train Door Monitoring"
